,id,id_client,id_product,qtd,total,sale_date
5966,6026.0,7.0,77.0,13.0,552102.95,2024-12-08
5967,6027.0,23.0,129.0,15.0,46543.35,2023-10-27
5968,6028.0,34.0,39.0,4.0,118531.0,2024-10-15
5969,6029.0,34.0,104.0,10.0,37130.0,2024-03-31
5970,6030.0,25.0,18.0,13.0,345442.0,2023-01-26
5971,6031.0,42.0,78.0,13.0,1503755.0,2024-10-24
5972,6032.0,21.0,25.0,14.0,161281.5,2024-01-04
5973,6033.0,5.0,78.0,2.0,231346.85,2024-03-02
5974,6034.0,27.0,122.0,3.0,3768.65,2023-07-05
5975,6035.0,46.0,67.0,5.0,407497.75,2024-10-23
5976,6036.0,29.0,136.0,4.0,7499.3,2024-12-11
5977,6037.0,39.0,71.0,10.0,1236653.95,2024-11-23
5978,6038.0,6.0,71.0,11.0,1360319.25,2024-07-24
5979,6039.0,32.0,118.0,6.0,24596.45,2024-08-19
5980,6040.0,16.0,69.0,1.0,43001.75,2023-09-02
5981,6041.0,35.0,46.0,4.0,18938.25,2023-05-20
5982,6042.0,30.0,113.0,13.0,57134.0,2023-03-04
5983,6043.0,35.0,80.0,10.0,1227626.1,2023-10-08
5984,6044.0,15.0,148.0,9.0,40916.5,2023-12-24
5985,6045.0,14.0,132.0,8.0,12504.0,2024-11-08
5986,6046.0,16.0,94.0,12.0,489010.0,2023-05-23
5987,6047.0,31.0,58.0,4.0,435298.0,2024-09-08
5988,,,,,,
5989,6049.0,15.0,43.0,10.0,333420.55,2024-10-27
5990,6050.0,35.0,5.0,1.0,23669.0,2024-10-31
5991,6051.0,19.0,86.0,5.0,467616.0,2023-06-08
5992,6052.0,25.0,31.0,11.0,91114.0,2023-01-13
5993,6053.0,2.0,24.0,2.0,46464.0,2024-01-28
5994,6054.0,37.0,140.0,10.0,31346.0,2024-12-29
5995,6055.0,25.0,148.0,1.0,4546.7,2024-11-13
5996,6056.0,1.0,65.0,10.0,255577.0,2024-06-07
5997,6057.0,36.0,3.0,13.0,111448.3,2024-11-24
5998,6058.0,9.0,108.0,13.0,43492.0,2023-04-19
5999,6059.0,30.0,82.0,7.0,343366.1,2023-02-24
6000,6060.0,25.0,39.0,6.0,177797.0,2024-11-02
6001,6061.0,43.0,133.0,2.0,3595.75,2023-04-19
6002,6062.0,48.0,94.0,12.0,489010.0,2023-09-17
6003,6063.0,24.0,104.0,9.0,31746.15,2024-12-29
6004,6064.0,29.0,47.0,15.0,87251.8,2024-12-02
6005,6065.0,17.0,85.0,13.0,501523.0,2024-10-31
6006,6066.0,38.0,139.0,12.0,16244.05,2023-08-15
6007,6067.0,27.0,4.0,8.0,25702.25,2023-06-20
6008,6068.0,5.0,62.0,4.0,388443.6,2023-11-25
6009,6069.0,43.0,134.0,15.0,70764.0,2023-06-29
6010,6070.0,17.0,144.0,6.0,12620.75,2024-07-04
6011,6071.0,48.0,54.0,15.0,1823022.0,2024-10-13
6012,6072.0,45.0,87.0,11.0,698686.05,2023-05-10
6013,6073.0,1.0,28.0,13.0,176092.95,2023-03-30
6014,6074.0,42.0,114.0,9.0,6834.3,2023-06-21
6015,6075.0,42.0,29.0,5.0,182552.0,2023-09-30
6016,6076.0,9.0,148.0,12.0,54555.65,2024-06-27
6017,6077.0,19.0,66.0,13.0,155259.45,2023-06-24
6018,6078.0,33.0,142.0,9.0,7066.1,2024-03-12
6019,6079.0,6.0,147.0,12.0,34542.95,2024-11-19
6020,6080.0,34.0,104.0,1.0,3713.0,2024-03-13
6021,6081.0,3.0,4.0,4.0,12851.6,2023-04-25
6022,6082.0,25.0,8.0,11.0,52084.7,2024-04-07
6023,6083.0,33.0,11.0,12.0,413043.85,2024-06-19
6024,6084.0,20.0,95.0,14.0,977313.0,2023-10-13
6025,6085.0,30.0,136.0,15.0,28121.9,2024-12-01
6026,6086.0,8.0,44.0,11.0,118875.0,2023-09-11
6027,6087.0,39.0,83.0,5.0,640318.05,2023-12-12
6028,6088.0,38.0,145.0,9.0,39149.0,2024-11-21
6029,6089.0,15.0,79.0,10.0,661468.0,2023-05-27
6030,6090.0,48.0,107.0,3.0,4540.0,2024-01-11
6031,6092.0,40.0,37.0,15.0,91016.0,2024-01-23
6032,6093.0,6.0,64.0,10.0,1115056.0,2023-01-02
6033,6094.0,30.0,76.0,3.0,444595.0,2024-01-30
6034,6095.0,6.0,100.0,11.0,1093072.85,2023-02-28
6035,6096.0,19.0,121.0,10.0,36943.0,2023-03-28
6036,6097.0,39.0,11.0,15.0,543479.0,2024-11-10
6037,6098.0,44.0,119.0,14.0,45581.0,2024-10-29
6038,6099.0,10.0,59.0,5.0,435831.0,2024-03-15
6039,6100.0,10.0,69.0,11.0,497915.0,2024-03-13
6040,6101.0,9.0,49.0,10.0,126009.9,2024-05-01
6041,6102.0,4.0,137.0,3.0,9648.2,2023-07-03
6042,6103.0,31.0,142.0,11.0,9091.0,2024-06-11
6043,6104.0,39.0,63.0,2.0,279915.0,2023-07-15
6044,6105.0,24.0,130.0,6.0,24865.0,2023-09-30
6045,6106.0,14.0,35.0,10.0,104552.25,2024-02-18
6046,,,,,,
6047,6108.0,34.0,13.0,14.0,103036.05,2024-05-31
6048,6109.0,2.0,12.0,14.0,38167.0,2024-02-13
6049,6110.0,20.0,125.0,6.0,20412.0,2024-01-18
6050,6111.0,28.0,101.0,12.0,5282.95,2023-08-07
6051,6112.0,43.0,92.0,9.0,759702.65,2024-02-17
6052,6113.0,48.0,45.0,10.0,94085.15,2024-02-04
6053,6114.0,41.0,19.0,2.0,31221.75,2024-09-23
6054,6115.0,23.0,10.0,14.0,426039.85,2024-10-31
6055,6116.0,8.0,113.0,6.0,25051.5,2023-10-12
6056,6117.0,18.0,104.0,10.0,35273.5,2023-05-09
6057,6118.0,23.0,97.0,5.0,676675.0,2024-06-10
6058,6119.0,16.0,116.0,13.0,33482.0,2023-09-08
6059,6120.0,27.0,22.0,3.0,118359.0,2023-11-01
6060,6121.0,13.0,56.0,8.0,326714.5,2023-11-30
6061,6122.0,26.0,22.0,5.0,187400.8,2023-10-15
6062,6123.0,20.0,92.0,6.0,506468.75,2024-10-02
6063,6124.0,40.0,88.0,3.0,145009.0,2023-09-29
6064,6125.0,11.0,1.0,1.0,31466.85,2024-04-28
6065,6126.0,43.0,54.0,9.0,1039122.35,2023-08-24
6066,6127.0,34.0,44.0,9.0,97262.0,2024-04-12
6067,6128.0,17.0,70.0,12.0,391651.75,2023-07-25
6068,6129.0,46.0,105.0,15.0,4643.0,2024-06-05
6069,6130.0,49.0,57.0,1.0,112851.45,2024-11-29
6070,6131.0,49.0,29.0,13.0,474634.0,2023-10-31
6071,6132.0,32.0,125.0,12.0,40825.0,2023-07-28
6072,6133.0,14.0,101.0,13.0,6024.0,2024-12-15
6073,6134.0,6.0,111.0,14.0,59993.0,2023-04-15
6074,6135.0,39.0,6.0,3.0,35461.0,2024-04-17
6075,6136.0,48.0,65.0,4.0,97119.45,2024-10-19
6076,6137.0,21.0,124.0,11.0,39395.55,2023-11-28
6077,6138.0,20.0,12.0,7.0,18128.85,2023-06-24
6078,6139.0,11.0,86.0,7.0,621928.9,2023-01-29
6079,6140.0,38.0,74.0,10.0,822306.7,2024-05-24
6080,6141.0,1.0,56.0,2.0,81679.1,2024-12-31
6081,6142.0,44.0,13.0,10.0,73597.45,2023-01-11
6082,6143.0,32.0,98.0,9.0,714250.0,2023-09-11
6083,6144.0,14.0,18.0,15.0,398587.0,2024-11-24
6084,6145.0,46.0,52.0,11.0,143207.75,2024-10-19
6085,6146.0,36.0,80.0,14.0,1809134.0,2024-11-20
6086,6147.0,23.0,72.0,6.0,568088.6,2023-09-21
6087,6148.0,42.0,69.0,11.0,497915.0,2023-05-21
6088,6149.0,1.0,64.0,8.0,847441.8,2023-07-18
6089,6150.0,11.0,147.0,14.0,42421.0,2024-06-14
6090,6151.0,25.0,105.0,7.0,2167.0,2024-05-17
6091,6152.0,41.0,15.0,7.0,195298.0,2024-12-26
6092,6153.0,25.0,98.0,11.0,829323.4,2023-10-11
6093,6154.0,28.0,25.0,3.0,36379.0,2024-06-04
6094,6155.0,33.0,26.0,14.0,241965.0,2024-12-06
6095,6156.0,33.0,109.0,6.0,3549.2,2023-01-13
6096,6157.0,11.0,70.0,4.0,137422.0,2023-01-26
6097,6158.0,40.0,12.0,6.0,16357.0,2023-06-13
6098,6160.0,18.0,86.0,2.0,187046.0,2023-05-08
6099,6161.0,11.0,28.0,1.0,14259.0,2024-08-25
6100,6162.0,42.0,119.0,9.0,29302.0,2024-02-20
6101,6163.0,39.0,10.0,10.0,320330.0,2024-11-16
6102,6164.0,4.0,68.0,15.0,1003457.0,2023-01-21
6103,6165.0,25.0,54.0,11.0,1336883.0,2023-12-11
6104,6166.0,11.0,29.0,7.0,242793.4,2024-05-06
6105,6167.0,15.0,108.0,7.0,22248.05,2024-11-09
6106,6168.0,3.0,132.0,13.0,20319.0,2023-06-10
6107,6169.0,47.0,30.0,10.0,306355.05,2024-09-08
6108,6170.0,23.0,56.0,4.0,163357.25,2024-07-24
6109,6171.0,23.0,150.0,1.0,1646.0,2023-06-05
6110,6172.0,37.0,75.0,5.0,163842.0,2023-10-17
6111,6173.0,49.0,45.0,4.0,39615.0,2023-11-01
6112,,,,,,
6113,6175.0,36.0,50.0,13.0,146588.0,2023-01-02
6114,6176.0,48.0,132.0,6.0,8909.1,2023-09-17
6115,6177.0,24.0,59.0,10.0,871661.0,2024-06-18
6116,6178.0,47.0,98.0,15.0,1190417.0,2023-08-03
6117,6179.0,9.0,127.0,3.0,4415.6,2024-09-03
6118,6180.0,42.0,53.0,12.0,644100.0,2023-07-27
6119,6181.0,31.0,11.0,12.0,434783.0,2024-10-08
6120,6182.0,9.0,45.0,7.0,65859.7,2024-11-20
6121,6183.0,10.0,69.0,9.0,407385.0,2024-04-10
6122,6184.0,13.0,11.0,4.0,137681.6,2024-01-02
6123,6185.0,10.0,39.0,2.0,56302.7,2024-08-13
6124,6186.0,38.0,58.0,12.0,1240600.25,2024-02-20
6125,6187.0,46.0,47.0,4.0,24492.0,2024-10-16
6126,6188.0,34.0,133.0,10.0,18927.0,2023-10-29
6127,6189.0,30.0,147.0,11.0,31664.45,2023-08-08
6128,6190.0,21.0,37.0,7.0,40350.3,2023-06-21
6129,6191.0,16.0,105.0,8.0,2476.0,2023-02-15
6130,6192.0,36.0,66.0,6.0,75430.0,2024-05-08
6131,6193.0,27.0,22.0,9.0,337322.2,2023-05-02
6132,6194.0,37.0,143.0,11.0,48801.0,2023-05-27
6133,6195.0,1.0,44.0,9.0,92398.9,2024-12-17
6134,6196.0,47.0,52.0,15.0,195283.9,2024-10-04
6135,6197.0,3.0,15.0,2.0,53010.0,2023-07-25
6136,6198.0,5.0,73.0,10.0,1360019.05,2023-06-04
6137,6199.0,24.0,76.0,3.0,422365.25,2024-01-14
6138,6200.0,38.0,28.0,2.0,27091.15,2023-10-14
6139,6201.0,35.0,71.0,15.0,1854980.45,2024-07-28
6140,6202.0,14.0,93.0,10.0,954531.5,2024-07-23
6141,6203.0,43.0,130.0,2.0,7873.6,2023-11-06
6142,6204.0,27.0,56.0,8.0,326714.5,2024-07-06
6143,6205.0,41.0,81.0,11.0,1276451.35,2023-02-26
6144,6206.0,36.0,117.0,9.0,35080.65,2024-01-26
6145,6207.0,30.0,120.0,5.0,15622.0,2023-08-01
6146,6208.0,34.0,21.0,1.0,8735.0,2024-04-19
6147,6209.0,12.0,81.0,8.0,928328.6,2024-06-13
6148,6210.0,2.0,84.0,2.0,86848.0,2024-04-23
6149,6211.0,6.0,48.0,7.0,97996.3,2023-01-13
6150,6212.0,47.0,51.0,14.0,853314.7,2023-01-08
6151,6213.0,25.0,81.0,7.0,812287.05,2023-07-16
6152,6214.0,11.0,115.0,9.0,7475.0,2023-03-04
6153,6215.0,23.0,145.0,4.0,16529.05,2024-10-15
6154,6216.0,18.0,18.0,3.0,79717.0,2024-11-27
6155,6217.0,12.0,76.0,5.0,703941.45,2024-05-11
6156,6218.0,41.0,33.0,12.0,80589.0,2024-07-05
6157,6219.0,39.0,128.0,12.0,53018.55,2024-01-24
6158,6220.0,7.0,103.0,11.0,18696.95,2024-10-01
6159,6221.0,43.0,82.0,14.0,686733.15,2023-01-09
6160,6222.0,12.0,38.0,10.0,251380.45,2023-10-21
6161,6223.0,8.0,23.0,15.0,167679.0,2023-01-20
6162,6224.0,12.0,119.0,4.0,12371.85,2024-08-31
6163,6225.0,30.0,87.0,12.0,762203.05,2023-09-16
6164,6226.0,25.0,147.0,15.0,43178.45,2023-06-26
6165,6227.0,27.0,70.0,15.0,515331.0,2023-10-04
6166,6228.0,26.0,9.0,11.0,436760.0,2023-09-18
6167,6229.0,14.0,1.0,4.0,125865.5,2024-07-10
6168,6230.0,41.0,122.0,4.0,5025.5,2024-01-21
6169,6231.0,8.0,124.0,2.0,7163.0,2023-11-01
6170,6232.0,10.0,77.0,3.0,134114.0,2024-10-18
6171,6233.0,3.0,119.0,12.0,39070.0,2024-06-13
6172,6234.0,38.0,34.0,1.0,4918.0,2024-09-23
6173,6235.0,16.0,41.0,15.0,159000.0,2024-12-08
6174,6236.0,33.0,7.0,3.0,58556.0,2024-05-06
6175,6237.0,26.0,22.0,11.0,433981.0,2024-01-24
6176,6238.0,16.0,69.0,2.0,90530.0,2023-11-19
6177,6239.0,44.0,141.0,7.0,33473.0,2024-11-17
6178,6240.0,44.0,114.0,1.0,759.05,2024-07-02
6179,6241.0,2.0,130.0,15.0,62161.0,2024-10-05
6180,6242.0,46.0,29.0,4.0,146041.0,2024-07-07
6181,6243.0,28.0,117.0,15.0,61545.0,2024-01-10
6182,6244.0,38.0,99.0,3.0,305710.0,2024-06-25
6183,6245.0,6.0,45.0,10.0,99037.0,2024-02-19
6184,6246.0,49.0,95.0,3.0,209424.0,2024-06-12
6185,6247.0,45.0,24.0,5.0,116161.0,2024-02-26
6186,6248.0,5.0,115.0,3.0,2367.4,2023-09-16
6187,6249.0,26.0,95.0,4.0,279232.0,2024-02-02
6188,6250.0,8.0,149.0,4.0,4421.3,2023-08-07
6189,6251.0,10.0,2.0,8.0,106385.75,2023-02-03
6190,6252.0,3.0,40.0,12.0,170208.0,2023-09-09
6191,6253.0,20.0,150.0,10.0,16457.0,2023-04-14
6192,6254.0,31.0,33.0,1.0,6380.2,2023-04-22
6193,6255.0,14.0,144.0,10.0,22141.0,2024-03-04
6194,6256.0,34.0,120.0,11.0,32650.55,2024-08-01
6195,6257.0,5.0,37.0,14.0,80700.6,2024-05-20
6196,6258.0,16.0,14.0,5.0,179055.0,2024-12-25
6197,6259.0,35.0,55.0,2.0,208975.3,2023-04-11
6198,6260.0,48.0,138.0,6.0,23843.1,2024-04-24
6199,6261.0,20.0,2.0,10.0,139982.0,2024-09-26
6200,6262.0,48.0,139.0,13.0,18523.0,2024-12-17
6201,6263.0,8.0,63.0,6.0,797758.7,2024-06-04
6202,6264.0,4.0,98.0,12.0,904717.3,2023-04-12
6203,6265.0,45.0,126.0,6.0,16062.0,2024-04-13
6204,6266.0,8.0,94.0,4.0,154852.85,2023-03-02
6205,6267.0,31.0,113.0,12.0,52740.0,2023-02-02
6206,6268.0,48.0,95.0,12.0,837696.0,2023-06-12
6207,6269.0,18.0,124.0,6.0,21489.0,2024-06-19
6208,6270.0,26.0,115.0,3.0,2367.4,2024-12-29
6209,6271.0,11.0,121.0,3.0,10528.85,2023-11-12
6210,6272.0,2.0,7.0,9.0,166885.55,2024-06-16
6211,6273.0,41.0,17.0,14.0,196543.0,2023-06-28
6212,6274.0,1.0,36.0,6.0,128827.6,2024-03-07
6213,6275.0,6.0,16.0,11.0,313562.7,2023-08-31
6214,6276.0,43.0,2.0,9.0,119683.85,2024-07-27
6215,6277.0,37.0,49.0,8.0,106114.0,2023-10-22
6216,6278.0,23.0,14.0,10.0,340205.45,2023-01-09
6217,6279.0,35.0,66.0,13.0,155259.45,2023-07-13
6218,6280.0,24.0,10.0,10.0,320330.0,2023-12-30
6219,6281.0,25.0,79.0,13.0,816913.55,2023-06-30
6220,6282.0,26.0,146.0,14.0,6596.8,2023-01-14
6221,6283.0,15.0,150.0,14.0,21887.05,2024-10-04
6222,6284.0,17.0,44.0,15.0,153997.85,2023-12-14
6223,6285.0,42.0,31.0,12.0,99397.0,2023-04-02
6224,6286.0,21.0,114.0,15.0,11389.55,2023-01-20
6225,6287.0,5.0,89.0,6.0,448464.6,2023-05-27
6226,6288.0,17.0,18.0,6.0,159435.0,2024-02-15
6227,6289.0,23.0,25.0,12.0,138242.1,2023-02-09
6228,6290.0,44.0,36.0,3.0,64413.8,2023-05-13
6229,6291.0,26.0,126.0,15.0,40156.0,2024-11-19
6230,6292.0,27.0,101.0,7.0,3244.0,2024-12-07
6231,6293.0,44.0,50.0,13.0,146588.0,2023-03-30
6232,6294.0,25.0,30.0,11.0,336990.65,2023-11-03
6233,6295.0,32.0,46.0,11.0,54821.0,2023-04-02
6234,6296.0,44.0,68.0,12.0,762626.75,2024-10-19
6235,6297.0,13.0,78.0,10.0,1156735.2,2023-12-06
6236,6298.0,35.0,65.0,5.0,127788.0,2024-07-08
6237,6299.0,30.0,111.0,3.0,12856.0,2024-03-10
6238,6300.0,3.0,29.0,15.0,520272.25,2023-02-27
6239,6301.0,10.0,73.0,6.0,858960.0,2024-06-07
6240,6302.0,41.0,94.0,11.0,448259.0,2023-01-20
6241,6303.0,6.0,116.0,8.0,19573.8,2023-10-10
6242,6304.0,38.0,40.0,3.0,42552.0,2023-06-21
6243,6305.0,1.0,65.0,3.0,76673.0,2023-08-16
6244,6306.0,13.0,128.0,11.0,51158.0,2024-08-15
6245,6307.0,13.0,107.0,1.0,1437.35,2023-08-31
6246,6308.0,5.0,140.0,11.0,32756.0,2023-06-21
6247,6309.0,37.0,74.0,7.0,575614.5,2024-01-24
6248,6310.0,10.0,112.0,9.0,19629.0,2024-12-10
6249,6311.0,11.0,114.0,3.0,2278.1,2023-08-05
6250,6312.0,16.0,62.0,5.0,511110.0,2023-08-21
6251,6313.0,24.0,134.0,12.0,53780.45,2024-08-14
6252,6314.0,31.0,99.0,15.0,1528550.0,2024-01-15
6253,6315.0,26.0,120.0,8.0,24996.0,2023-02-08
6254,6316.0,41.0,99.0,9.0,917130.0,2024-04-06
6255,6317.0,6.0,54.0,3.0,364604.0,2024-09-20
6256,6318.0,45.0,13.0,2.0,15494.0,2024-02-10
6257,6319.0,8.0,65.0,3.0,76673.0,2024-06-11
6258,6320.0,5.0,29.0,14.0,511145.0,2023-07-16
6259,6321.0,2.0,143.0,13.0,57674.0,2024-10-09
6260,6322.0,24.0,77.0,14.0,625865.0,2024-10-28
6261,6323.0,46.0,89.0,14.0,1046418.35,2023-08-04
6262,6324.0,34.0,46.0,11.0,54821.0,2024-04-04
6263,6325.0,8.0,2.0,8.0,111985.0,2024-07-02
6264,6326.0,7.0,37.0,4.0,24271.0,2024-12-17
6265,6327.0,32.0,103.0,1.0,1699.55,2023-11-15
6266,6328.0,43.0,94.0,8.0,326007.0,2024-03-07
6267,6329.0,25.0,17.0,12.0,160041.75,2023-11-30
6268,6330.0,44.0,85.0,7.0,256548.45,2024-06-02
6269,6331.0,21.0,28.0,2.0,27091.15,2024-01-02
6270,6332.0,29.0,121.0,3.0,11083.0,2024-05-07
6271,6333.0,18.0,129.0,6.0,18617.15,2023-08-28
6272,6334.0,2.0,102.0,12.0,9984.0,2024-07-24
6273,6335.0,5.0,87.0,10.0,668599.0,2024-02-08
6274,6337.0,1.0,3.0,4.0,34292.15,2024-07-17
6275,6338.0,14.0,113.0,7.0,29226.75,2023-05-30
6276,6339.0,29.0,108.0,5.0,15891.6,2024-05-17
6277,6340.0,17.0,134.0,4.0,18870.0,2024-07-25
6278,6341.0,20.0,17.0,7.0,93357.45,2024-02-24
6279,6342.0,27.0,66.0,2.0,25143.0,2023-07-31
6280,6343.0,6.0,120.0,11.0,34369.0,2024-02-11
6281,6344.0,14.0,73.0,10.0,1360019.05,2023-08-02
6282,6345.0,47.0,55.0,13.0,1429834.0,2024-07-16
6283,6346.0,39.0,127.0,14.0,21691.0,2023-04-22
6284,6347.0,22.0,124.0,6.0,21489.0,2024-03-19
6285,6348.0,44.0,48.0,1.0,13999.2,2024-02-11
6286,6349.0,21.0,86.0,11.0,1028754.0,2024-10-29
6287,6350.0,1.0,3.0,3.0,27073.0,2024-05-10
6288,6351.0,9.0,126.0,3.0,8031.0,2023-12-03
6289,6352.0,2.0,76.0,13.0,1830248.15,2024-04-17
6290,6353.0,14.0,29.0,9.0,328593.0,2023-12-14
6291,6354.0,19.0,22.0,10.0,374802.55,2024-11-06
6292,6355.0,6.0,132.0,9.0,13363.65,2024-07-18
6293,6356.0,48.0,136.0,10.0,19735.0,2024-04-13
6294,6357.0,13.0,122.0,3.0,3768.65,2023-07-22
6295,6358.0,4.0,121.0,5.0,18471.0,2024-06-29
6296,6359.0,12.0,135.0,3.0,4934.0,2024-03-26
6297,6360.0,6.0,99.0,7.0,750867.0,2023-10-30
6298,6361.0,25.0,55.0,11.0,1209859.0,2024-05-02
6299,6362.0,42.0,117.0,12.0,49236.0,2024-11-18
6300,6363.0,17.0,147.0,9.0,27271.0,2024-09-23
6301,6364.0,28.0,97.0,9.0,1218016.0,2023-05-31
6302,6365.0,32.0,17.0,4.0,53347.25,2023-04-12
6303,6366.0,8.0,19.0,10.0,164324.0,2024-11-29
6304,6367.0,5.0,42.0,3.0,17080.05,2023-10-07
6305,6368.0,39.0,60.0,6.0,619881.65,2023-11-28
6306,6370.0,39.0,49.0,5.0,66321.0,2023-07-22
6307,6371.0,16.0,35.0,11.0,115007.95,2023-12-06
6308,6372.0,2.0,134.0,15.0,67225.8,2023-05-26
6309,6373.0,19.0,23.0,1.0,10620.05,2024-05-10
6310,6374.0,47.0,28.0,2.0,28517.0,2024-09-24
6311,6375.0,27.0,41.0,1.0,10600.0,2023-08-24
6312,6376.0,46.0,82.0,14.0,722877.0,2023-10-11
6313,6377.0,27.0,61.0,5.0,133088.35,2023-11-05
6314,6378.0,35.0,12.0,2.0,5452.0,2024-03-05
6315,6379.0,31.0,6.0,10.0,118202.0,2024-09-22
6316,6380.0,34.0,144.0,13.0,27344.8,2023-09-23
6317,6381.0,4.0,88.0,12.0,580038.0,2023-06-18
6318,6382.0,16.0,33.0,13.0,82939.75,2023-05-12
6319,6383.0,25.0,94.0,10.0,407508.0,2023-08-25
6320,6384.0,43.0,44.0,8.0,86455.0,2024-10-29
6321,6385.0,47.0,69.0,4.0,172007.0,2024-09-27
6322,6386.0,46.0,4.0,13.0,41765.8,2023-08-26
6323,6387.0,22.0,112.0,12.0,24862.45,2024-10-12
6324,6388.0,24.0,50.0,9.0,96409.8,2024-01-21
6325,6389.0,33.0,17.0,11.0,146705.65,2024-12-30
6326,6390.0,21.0,100.0,2.0,198740.0,2023-05-08
6327,6391.0,15.0,92.0,13.0,1155103.0,2023-10-07
6328,6392.0,28.0,141.0,12.0,54512.9,2023-05-11
6329,6393.0,49.0,59.0,5.0,435831.0,2024-02-22
6330,6394.0,37.0,129.0,10.0,32662.0,2023-04-13
6331,6396.0,41.0,13.0,10.0,77471.0,2023-12-06
6332,6397.0,27.0,26.0,1.0,16418.85,2023-10-03
6333,6398.0,37.0,15.0,11.0,291552.15,2024-03-23
6334,6399.0,13.0,58.0,2.0,206766.55,2023-11-24
6335,6400.0,33.0,48.0,3.0,44209.0,2023-11-20
6336,6401.0,47.0,110.0,6.0,14224.35,2023-11-11
6337,6402.0,10.0,77.0,4.0,178819.0,2024-07-27
6338,6403.0,8.0,109.0,14.0,8282.1,2024-11-15
6339,6404.0,19.0,22.0,9.0,337322.2,2024-11-10
6340,6405.0,19.0,87.0,8.0,508135.05,2024-04-04
6341,6406.0,40.0,61.0,13.0,364242.0,2024-07-04
6342,6407.0,28.0,39.0,15.0,444492.0,2023-01-09
6343,6408.0,6.0,86.0,14.0,1309324.0,2023-09-17
6344,6409.0,37.0,115.0,15.0,12459.0,2024-05-31
6345,6410.0,36.0,44.0,9.0,97262.0,2023-01-23
6346,6411.0,23.0,8.0,5.0,24921.0,2023-06-14
6347,6412.0,33.0,107.0,15.0,22701.0,2023-05-17
6348,6413.0,21.0,70.0,1.0,32637.25,2024-01-13
6349,6414.0,17.0,29.0,6.0,208108.9,2024-02-26
6350,6415.0,9.0,84.0,2.0,82505.6,2023-04-23
6351,6416.0,24.0,116.0,11.0,28331.0,2023-09-13
6352,6417.0,25.0,142.0,3.0,2479.0,2023-12-27
6353,6418.0,30.0,74.0,1.0,82231.05,2023-04-18
6354,6419.0,11.0,86.0,1.0,88846.85,2023-05-03
6355,6420.0,3.0,112.0,2.0,4362.0,2024-07-04
6356,6421.0,12.0,109.0,5.0,2958.3,2024-08-29
6357,6422.0,46.0,92.0,4.0,355416.0,2024-12-19
6358,6423.0,46.0,57.0,2.0,237581.0,2024-09-04
6359,6424.0,46.0,134.0,11.0,51894.0,2024-10-14
6360,6425.0,43.0,54.0,4.0,486139.0,2023-04-11
6361,6426.0,36.0,95.0,5.0,331588.0,2024-12-08
6362,6427.0,16.0,59.0,3.0,261498.0,2023-01-06
6363,6428.0,14.0,118.0,4.0,16397.0,2024-07-18
6364,6429.0,7.0,133.0,8.0,15142.0,2023-02-14
6365,6430.0,40.0,86.0,14.0,1243857.8,2024-10-16
6366,6431.0,14.0,4.0,5.0,16063.55,2023-05-22
6367,6432.0,14.0,82.0,7.0,361438.0,2024-06-08
6368,6433.0,45.0,104.0,12.0,44556.0,2024-06-26
6369,6434.0,31.0,119.0,7.0,21651.45,2023-11-23
6370,6435.0,15.0,10.0,10.0,320330.0,2023-12-10
6371,6436.0,37.0,107.0,6.0,9080.0,2023-03-10
6372,6437.0,34.0,59.0,7.0,579654.85,2024-06-09
6373,6438.0,14.0,48.0,4.0,58945.0,2024-08-14
6374,6439.0,42.0,3.0,9.0,77157.1,2024-03-15
6375,6440.0,6.0,78.0,9.0,1095854.0,2023-12-20
6376,6441.0,43.0,136.0,6.0,11841.0,2023-01-25
6377,6442.0,20.0,109.0,12.0,7472.0,2024-12-06
6378,6443.0,42.0,122.0,6.0,7935.0,2024-04-12
6379,6444.0,22.0,25.0,12.0,138242.1,2023-08-25
6380,6445.0,20.0,5.0,6.0,142014.0,2023-11-15
6381,6446.0,9.0,124.0,4.0,15080.0,2024-10-22
6382,6447.0,13.0,4.0,13.0,43964.0,2024-09-26
6383,6448.0,16.0,58.0,15.0,1632369.0,2023-03-08
6384,6449.0,1.0,112.0,7.0,15267.0,2024-11-19
6385,6450.0,11.0,21.0,8.0,66382.2,2023-05-29
6386,6451.0,3.0,120.0,7.0,21871.0,2024-01-01
6387,6452.0,28.0,69.0,8.0,362120.0,2023-06-07
6388,6453.0,44.0,17.0,8.0,106694.5,2023-02-02
6389,6454.0,40.0,26.0,3.0,51850.0,2024-02-07
6390,6455.0,46.0,138.0,11.0,43713.3,2023-04-29
6391,6456.0,6.0,115.0,10.0,8306.0,2023-01-13
6392,6457.0,11.0,12.0,15.0,38848.35,2024-05-11
6393,6458.0,34.0,72.0,10.0,996646.0,2024-01-25
6394,6459.0,3.0,91.0,8.0,1079088.0,2023-02-01
6395,6460.0,47.0,127.0,4.0,5887.15,2024-04-04
6396,6461.0,25.0,52.0,5.0,68520.0,2024-03-27
6397,6462.0,1.0,16.0,6.0,180036.0,2023-10-04
6398,6463.0,19.0,88.0,3.0,137758.55,2023-05-18
6399,6464.0,15.0,117.0,6.0,23387.1,2023-07-27
6400,6465.0,19.0,79.0,13.0,859909.0,2023-04-29
6401,6466.0,15.0,138.0,5.0,20915.0,2023-07-08
6402,6467.0,21.0,11.0,6.0,206521.45,2023-09-13
6403,6468.0,7.0,122.0,10.0,13225.0,2024-06-14
