"id_venda","sale_date","id_product","qtd","valor_recebido_em_brl","custo_operacao_brl","saldo_operacao_brl","possui_prejuizo","valor_do_prejuizo"
3135,"2024-09-25",6,14,157208.85,183513.715616,-26304.865615999995,Sim,26304.865615999995
73,"2024-12-20",10,3,91294.05,117598.90662000001,-26304.856620000006,Sim,26304.856620000006
438,"2024-04-01",88,6,275518.05,301815.205128,-26297.155128000013,Sim,26297.155128000013
1962,"2023-09-05",48,3,44209.0,70499.93173500002,-26290.93173500002,Sim,26290.93173500002
2078,"2024-11-06",53,3,152973.75,179255.93716799997,-26282.187167999975,Sim,26282.187167999975
8068,"2023-10-06",13,5,38736.0,65013.796319999994,-26277.796319999994,Sim,26277.796319999994
9065,"2023-01-26",77,1,44705.0,70977.74910900001,-26272.74910900001,Sim,26272.74910900001
280,"2024-03-22",62,9,873998.1,900259.3375380001,-26261.237538000103,Sim,26261.237538000103
7978,"2023-12-08",47,15,91844.0,118104.5529,-26260.552899999995,Sim,26260.552899999995
727,"2023-01-05",19,3,46832.15,73089.88449,-26257.734489999995,Sim,26257.734489999995
7217,"2024-10-15",77,9,382224.9,408478.90608,-26254.006079999963,Sim,26254.006079999963
270,"2024-09-16",119,12,39070.0,65314.29755999999,-26244.29755999999,Sim,26244.29755999999
7014,"2024-06-10",97,5,676675.0,702910.29142,-26235.291420000023,Sim,26235.291420000023
73,"2024-12-20",10,3,91294.05,117525.60594000001,-26231.555940000006,Sim,26231.555940000006
8133,"2024-09-10",11,2,72464.0,98694.49277599998,-26230.492775999985,Sim,26230.492775999985
4083,"2024-04-02",35,9,94097.5,120319.38882000001,-26221.888820000007,Sim,26221.888820000007
3628,"2024-12-13",36,12,271217.0,297434.0016,-26217.001600000018,Sim,26217.001600000018
8258,"2024-06-20",53,5,254956.25,281170.54118999996,-26214.29118999996,Sim,26214.29118999996
7103,"2023-09-14",141,11,52600.0,78801.945167,-26201.945166999998,Sim,26201.945166999998
6027,"2023-10-27",129,15,46543.35,72741.53760000001,-26198.187600000012,Sim,26198.187600000012
6937,"2024-05-06",81,11,1276451.35,1302649.018473,-26197.66847299994,Sim,26197.66847299994
8963,"2023-09-04",61,7,196130.0,222320.17180799998,-26190.171807999985,Sim,26190.171807999985
4365,"2024-08-19",40,4,53899.2,80087.43894000001,-26188.23894000001,Sim,26188.23894000001
7931,"2024-08-12",104,15,52910.25,79097.373615,-26187.123615000004,Sim,26187.123615000004
2949,"2024-10-09",38,8,201104.55,227282.555016,-26178.00501600001,Sim,26178.00501600001
7663,"2024-10-18",137,15,48242.9,74418.55344,-26175.653440000002,Sim,26175.653440000002
6957,"2024-10-25",5,11,247341.05,273499.05396,-26158.003960000002,Sim,26158.003960000002
2303,"2023-03-07",5,12,269826.6,295975.209888,-26148.609888000006,Sim,26148.609888000006
7693,"2024-12-10",38,9,238150.0,264296.791521,-26146.791520999977,Sim,26146.791520999977
1962,"2023-09-05",48,3,44209.0,70350.96585,-26141.965849999993,Sim,26141.965849999993
5009,"2024-07-03",47,11,67353.0,93492.651978,-26139.651977999994,Sim,26139.651977999994
8241,"2024-02-29",86,6,533082.05,559219.846374,-26137.79637399991,Sim,26137.79637399991
358,"2023-10-06",10,15,480496.0,506628.0447299999,-26132.044729999907,Sim,26132.044729999907
3117,"2024-06-04",5,11,247341.05,273470.345577,-26129.29557700001,Sim,26129.29557700001
379,"2024-10-18",26,14,241965.0,268080.66208000004,-26115.66208000004,Sim,26115.66208000004
5417,"2023-11-20",90,8,601140.05,627255.614376,-26115.564375999966,Sim,26115.564375999966
7555,"2024-05-15",141,10,45427.1,71541.22029,-26114.12029,Sim,26114.12029
9580,"2024-07-22",137,14,45027.15,71137.75219599999,-26110.602195999985,Sim,26110.602195999985
5243,"2023-11-14",27,3,47057.3,73157.94650399999,-26100.64650399999,Sim,26100.64650399999
9912,"2024-07-03",129,11,34131.6,60225.229944,-26093.629944,Sim,26093.629944
5718,"2023-02-23",47,14,81434.95,107526.39197999999,-26091.44197999999,Sim,26091.44197999999
1647,"2024-06-10",35,10,110055.0,136141.51877999998,-26086.518779999984,Sim,26086.518779999984
8350,"2023-05-30",10,2,60862.7,86937.59459600001,-26074.894596000013,Sim,26074.894596000013
7198,"2024-02-27",113,11,48345.0,74419.4121,-26074.4121,Sim,26074.4121
828,"2023-05-26",21,5,43673.0,69738.89297,-26065.89297,Sim,26065.89297
5503,"2023-10-06",35,13,143072.0,169133.73586199997,-26061.735861999972,Sim,26061.735861999972
1674,"2024-04-08",3,13,117314.0,143372.26476299998,-26058.264762999985,Sim,26058.264762999985
1353,"2024-09-02",28,12,171103.0,197154.07584,-26051.075840000005,Sim,26051.075840000005
6846,"2023-10-27",50,8,90208.0,116257.81216,-26049.81216,Sim,26049.81216
8854,"2023-04-26",130,10,39368.95,65412.98105000001,-26044.031050000012,Sim,26044.031050000012
8500,"2024-06-27",4,11,35340.95,61384.934797999995,-26043.984797999998,Sim,26043.984797999998
260,"2024-01-03",59,1,87166.0,113209.45012799998,-26043.450127999982,Sim,26043.450127999982
7663,"2024-10-18",137,15,48242.9,74284.2408,-26041.340799999998,Sim,26041.340799999998
8613,"2023-01-30",28,6,81273.45,107313.53892000002,-26040.088920000024,Sim,26040.088920000024
9516,"2023-07-26",143,11,46360.95,72391.282832,-26030.332832,Sim,26030.332832
8372,"2024-09-24",35,8,83641.8,109663.50628799999,-26021.706287999987,Sim,26021.706287999987
3940,"2024-08-12",16,8,228045.6,254057.82192,-26012.22191999998,Sim,26012.22191999998
8015,"2024-10-25",49,11,138611.65,164623.3193,-26011.66930000001,Sim,26011.66930000001
6662,"2024-11-27",38,8,211689.0,237697.17448800002,-26008.17448800002,Sim,26008.17448800002
3852,"2024-09-17",129,15,46543.35,72548.83830000002,-26005.48830000002,Sim,26005.48830000002
6210,"2024-04-23",84,2,86848.0,112851.85470000001,-26003.85470000001,Sim,26003.85470000001
4559,"2023-07-06",129,15,48993.0,74992.84774499999,-25999.847744999992,Sim,25999.847744999992
3199,"2023-10-10",145,11,47848.0,73832.601612,-25984.601612,Sim,25984.601612
9580,"2024-07-22",137,14,45027.15,71005.428956,-25978.278956000002,Sim,25978.278956000002
4832,"2023-08-11",28,10,142586.0,168563.60112,-25977.601120000007,Sim,25977.601120000007
7955,"2024-02-15",30,2,61271.2,87247.5123,-25976.312300000005,Sim,25976.312300000005
8617,"2024-06-21",148,11,50008.95,75983.836016,-25974.886016000004,Sim,25974.886016000004
1443,"2023-11-23",120,15,46867.0,72841.62246,-25974.62246,Sim,25974.62246
3172,"2023-11-30",44,10,102664.6,128637.88490000002,-25973.284900000013,Sim,25973.284900000013
4027,"2024-12-31",28,9,121910.65,147881.41245,-25970.76245000001,Sim,25970.76245000001
1205,"2023-07-19",75,2,62260.15,88230.336,-25970.185999999994,Sim,25970.185999999994
8891,"2023-06-01",143,11,46360.95,72330.04075,-25969.090750000003,Sim,25969.090750000003
6114,"2024-09-23",19,2,31221.75,57185.451912,-25963.701911999997,Sim,25963.701911999997
5294,"2023-05-15",11,3,103261.2,129222.69559799999,-25961.495597999994,Sim,25961.495597999994
7582,"2023-01-05",89,6,472068.0,498027.11943599995,-25959.11943599995,Sim,25959.11943599995
3944,"2024-05-13",84,10,434239.0,460197.0379200001,-25958.03792000009,Sim,25958.03792000009
7013,"2023-10-02",1,14,440529.25,466486.00487999996,-25956.754879999964,Sim,25956.754879999964
3999,"2023-03-22",148,8,36369.8,62323.438848000005,-25953.638848000002,Sim,25953.638848000002
7716,"2024-12-10",36,2,42942.85,68885.875856,-25943.025856,Sim,25943.025856
51,"2024-08-28",52,4,54816.0,80756.5811,-25940.581099999996,Sim,25940.581099999996
3324,"2024-12-06",16,1,30006.0,55939.8454,-25933.8454,Sim,25933.8454
6843,"2023-06-06",129,15,46543.35,72465.15504,-25921.80504,Sim,25921.80504
4793,"2023-06-05",42,7,39852.5,65772.353724,-25919.853724,Sim,25919.853724
4820,"2024-04-02",21,10,82978.7,108898.43668,-25919.73668,Sim,25919.73668
239,"2024-01-10",28,10,142586.0,168505.02184000003,-25919.02184000003,Sim,25919.02184000003
6893,"2023-03-09",55,7,769910.0,795821.343828,-25911.343828000012,Sim,25911.343828000012
8937,"2024-07-26",19,14,218550.35,244461.26494999995,-25910.914949999948,Sim,25910.914949999948
7068,"2024-02-06",88,2,96673.0,122579.220236,-25906.220235999994,Sim,25906.220235999994
5675,"2024-07-18",62,3,306666.0,332568.969684,-25902.96968400001,Sim,25902.96968400001
6711,"2023-10-20",90,12,949168.0,975065.292672,-25897.29267200001,Sim,25897.29267200001
8437,"2024-09-06",9,4,150880.9,176774.97596799998,-25894.07596799999,Sim,25894.07596799999
7986,"2024-01-12",45,6,56450.9,82342.422954,-25891.522953999993,Sim,25891.522953999993
7397,"2024-10-15",8,13,61554.3,87439.57185600001,-25885.271856000007,Sim,25885.271856000007
8688,"2024-05-13",76,4,563153.35,589034.892976,-25881.542975999997,Sim,25881.542975999997
7598,"2024-09-17",76,2,281576.2,307451.55012,-25875.350120000017,Sim,25875.350120000017
4582,"2023-02-16",47,13,79598.0,105466.44367999998,-25868.443679999982,Sim,25868.443679999982
2044,"2024-06-28",21,7,58084.9,83950.563389,-25865.663389,Sim,25865.663389
4773,"2024-12-17",52,8,104151.35,130016.68212,-25865.332119999992,Sim,25865.332119999992
7558,"2024-05-22",13,11,80957.1,106822.25527599998,-25865.155275999976,Sim,25865.155275999976
6890,"2023-12-15",18,3,75731.15,101583.89316300002,-25852.74316300002,Sim,25852.74316300002
5530,"2024-09-24",37,9,51878.55,77730.119748,-25851.569747999994,Sim,25851.569747999994
9682,"2023-06-23",28,8,108364.6,134211.94415999998,-25847.34415999998,Sim,25847.34415999998
5329,"2023-05-17",1,15,471996.1,497843.3124,-25847.21240000002,Sim,25847.21240000002
4256,"2024-07-17",130,12,47242.55,73082.856,-25840.305999999997,Sim,25840.305999999997
3882,"2023-02-17",129,15,48993.0,74829.40434000001,-25836.40434000001,Sim,25836.40434000001
3551,"2023-12-07",17,4,56155.0,81985.854876,-25830.854875999998,Sim,25830.854875999998
1207,"2024-08-06",89,5,393390.0,419220.69248,-25830.692480000027,Sim,25830.692480000027
5009,"2024-07-03",47,11,67353.0,93177.41706899997,-25824.417068999974,Sim,25824.417068999974
5840,"2024-11-07",53,7,356938.75,382761.875664,-25823.125663999992,Sim,25823.125663999992
3555,"2023-07-26",69,1,43001.75,68823.051392,-25821.301391999994,Sim,25821.301391999994
7680,"2024-09-03",143,14,62110.0,87930.17542399999,-25820.175423999986,Sim,25820.175423999986
4950,"2023-11-20",47,10,61230.0,87045.10119,-25815.10119,Sim,25815.10119
1404,"2023-03-30",148,15,71783.0,97593.51021000001,-25810.510210000008,Sim,25810.510210000008
3736,"2024-05-28",111,10,40709.4,66517.5197,-25808.119700000003,Sim,25808.119700000003
8133,"2024-09-10",11,2,72464.0,98268.64999600001,-25804.649996000007,Sim,25804.649996000007
3753,"2023-02-28",58,10,1033833.7,1059637.83614,-25804.136140000075,Sim,25804.136140000075
2481,"2024-07-22",31,5,41416.0,67219.92793,-25803.927930000005,Sim,25803.927930000005
1959,"2024-10-04",28,15,213878.0,239675.61336000005,-25797.613360000047,Sim,25797.613360000047
4438,"2023-12-19",58,1,108825.0,134621.274537,-25796.27453699999,Sim,25796.27453699999
5224,"2023-11-07",38,12,301657.3,327450.78659999993,-25793.486599999946,Sim,25793.486599999946
2723,"2024-10-28",108,15,50183.0,75972.98232,-25789.982319999996,Sim,25789.982319999996
9053,"2023-06-16",16,4,114022.8,139804.966672,-25782.166672000007,Sim,25782.166672000007
30,"2023-07-18",35,15,165083.0,190854.513,-25771.513000000006,Sim,25771.513000000006
2263,"2023-03-15",61,9,239559.6,265323.390957,-25763.79095700002,Sim,25763.79095700002
8424,"2024-07-29",140,14,41689.8,67450.384624,-25760.584623999996,Sim,25760.584623999996
20,"2024-11-27",56,12,490071.75,515829.8830200001,-25758.133020000125,Sim,25758.133020000125
3541,"2023-09-11",31,14,115964.0,141713.59395200002,-25749.593952000025,Sim,25749.593952000025
5243,"2023-11-14",27,3,47057.3,72804.51518399999,-25747.215183999986,Sim,25747.215183999986
5381,"2024-10-18",23,3,31859.2,57595.810272,-25736.610272,Sim,25736.610272
1904,"2024-05-07",15,3,79514.05,105247.94868,-25733.89868,Sim,25733.89868
7819,"2023-02-28",23,5,53098.35,78830.20821,-25731.85821,Sim,25731.85821
345,"2024-10-21",89,3,236034.0,261761.670984,-25727.670983999997,Sim,25727.670983999997
292,"2023-08-10",74,1,82231.05,107957.35328200001,-25726.303282000008,Sim,25726.303282000008
8867,"2023-06-16",4,14,47346.0,73068.596356,-25722.596355999995,Sim,25722.596355999995
1731,"2023-12-05",3,9,81218.0,106935.42974400001,-25717.42974400001,Sim,25717.42974400001
8850,"2024-04-03",94,13,503272.95,528988.878756,-25715.92875599995,Sim,25715.92875599995
7108,"2023-03-13",148,9,43070.0,68783.80320000001,-25713.80320000001,Sim,25713.80320000001
1396,"2024-10-14",24,2,44140.8,69854.26382,-25713.46381999999,Sim,25713.46381999999
7221,"2023-12-26",88,13,596955.3,622658.386272,-25703.086271999986,Sim,25703.086271999986
7351,"2024-01-15",113,11,45927.75,71626.958535,-25699.208534999998,Sim,25699.208534999998
5226,"2024-03-08",52,5,65094.0,90791.84367500001,-25697.84367500001,Sim,25697.84367500001
6247,"2024-02-26",24,5,116161.0,141856.11517,-25695.115170000005,Sim,25695.115170000005
6613,"2024-11-26",25,11,126721.45,152414.88504000002,-25693.435040000026,Sim,25693.435040000026
5273,"2024-06-14",121,10,35095.85,60789.0687,-25693.218700000005,Sim,25693.218700000005
9904,"2023-08-23",147,14,40299.95,65993.07911,-25693.12911000001,Sim,25693.12911000001
3300,"2024-08-13",53,11,590425.0,616114.00125,-25689.001249999972,Sim,25689.001249999972
5209,"2024-12-10",31,10,78689.45,104378.02347,-25688.573470000003,Sim,25688.573470000003
3507,"2023-05-02",141,9,40884.2,66567.872682,-25683.672682000004,Sim,25683.672682000004
5417,"2023-11-20",90,8,601140.05,626822.174568,-25682.12456799997,Sim,25682.12456799997
6226,"2023-06-26",147,15,43178.45,68860.41015,-25681.96015,Sim,25681.96015
354,"2023-10-13",113,9,37577.25,63258.519375,-25681.269375000003,Sim,25681.269375000003
1795,"2024-06-05",18,3,75731.15,101404.46820899998,-25673.31820899999,Sim,25673.31820899999
8506,"2024-05-17",91,4,512566.8,538239.371868,-25672.57186800003,Sim,25672.57186800003
4027,"2024-12-31",28,9,121910.65,147576.565521,-25665.915521000017,Sim,25665.915521000017
8513,"2023-08-31",46,12,59805.0,85469.18725199999,-25664.18725199999,Sim,25664.18725199999
7734,"2024-03-21",24,5,116161.0,141821.94600999999,-25660.946009999985,Sim,25660.946009999985
5648,"2024-11-14",40,8,107798.4,133456.87752,-25658.477520000015,Sim,25658.477520000015
7497,"2023-09-01",40,6,85104.0,110760.73166399999,-25656.73166399999,Sim,25656.73166399999
3217,"2023-03-16",134,15,67225.8,92872.26942,-25646.469419999994,Sim,25646.469419999994
2013,"2024-10-14",40,14,188648.15,214287.16077999998,-25639.010779999982,Sim,25639.010779999982
4408,"2024-03-25",36,12,257656.15,283288.03563600004,-25631.88563600005,Sim,25631.88563600005
1395,"2023-10-16",145,11,47848.0,73478.404868,-25630.404867999998,Sim,25630.404867999998
3999,"2023-03-22",148,8,36369.8,61995.757696,-25625.957695999998,Sim,25625.957695999998
1022,"2023-04-11",124,13,46558.55,72182.21462400001,-25623.664624000012,Sim,25623.664624000012
5367,"2024-05-06",37,9,54609.0,80231.95373400001,-25622.95373400001,Sim,25622.95373400001
8405,"2024-10-02",73,4,572640.0,598253.2047,-25613.204700000002,Sim,25613.204700000002
3015,"2024-07-10",68,11,735868.0,761477.769921,-25609.769921,Sim,25609.769921
5882,"2024-03-06",137,15,50782.0,76388.82021,-25606.820210000005,Sim,25606.820210000005
6802,"2023-11-24",50,7,74985.4,100588.676811,-25603.276811000003,Sim,25603.276811000003
3655,"2024-11-12",64,4,446022.0,471625.14162400004,-25603.14162400004,Sim,25603.14162400004
3044,"2023-03-14",145,10,43499.0,69100.03692,-25601.03692,Sim,25601.03692
5237,"2024-07-04",45,5,47043.05,72637.27164500002,-25594.221645000012,Sim,25594.221645000012
2353,"2024-08-15",68,13,826178.9,851769.827922,-25590.927921999944,Sim,25590.927921999944
7840,"2024-06-27",75,7,217910.05,243495.71390200002,-25585.66390200003,Sim,25585.66390200003
956,"2023-11-27",40,6,85104.0,110681.34386400001,-25577.34386400001,Sim,25577.34386400001
1191,"2024-07-11",48,13,181994.35,207567.7422,-25573.392200000002,Sim,25573.392200000002
8358,"2023-04-10",65,2,51115.0,76673.837212,-25558.837212,Sim,25558.837212
1396,"2024-10-14",24,2,44140.8,69695.3202,-25554.5202,Sim,25554.5202
2791,"2024-01-19",50,4,42848.8,68388.073496,-25539.273495999994,Sim,25539.273495999994
5487,"2023-10-13",128,15,66272.95,91804.640625,-25531.690625000003,Sim,25531.690625000003
8480,"2024-08-08",17,12,160041.75,185571.84139200003,-25530.09139200003,Sim,25530.09139200003
1636,"2023-10-24",80,6,736575.85,762099.64326,-25523.793260000064,Sim,25523.793260000064
4938,"2023-01-18",87,1,63517.0,89038.67009300001,-25521.670093000008,Sim,25521.670093000008
3850,"2023-10-26",124,13,46558.55,72077.09769000001,-25518.547690000007,Sim,25518.547690000007
2338,"2024-12-26",96,1,67089.95,92605.092384,-25515.142384000006,Sim,25515.142384000006
1378,"2024-12-10",45,15,141128.2,166634.218485,-25506.01848499998,Sim,25506.01848499998
3109,"2023-06-28",47,13,75618.1,101118.36423,-25500.26423,Sim,25500.26423
1440,"2024-09-05",23,13,138055.9,163554.23284199997,-25498.332841999974,Sim,25498.332841999974
1991,"2024-11-22",108,14,46838.0,72321.600736,-25483.600735999993,Sim,25483.600735999993
1558,"2024-04-29",4,11,35340.95,60822.220745000006,-25481.27074500001,Sim,25481.27074500001
9663,"2023-01-12",69,12,543180.0,568659.3768,-25479.37679999997,Sim,25479.37679999997
8002,"2024-07-02",37,8,46114.9,71588.03857599999,-25473.13857599999,Sim,25473.13857599999
9890,"2024-11-29",145,7,30449.0,55919.93267,-25470.932670000002,Sim,25470.932670000002
8406,"2023-11-21",113,12,52740.0,78204.196488,-25464.196488,Sim,25464.196488
3554,"2023-01-18",37,8,46114.9,71573.16673600001,-25458.266736000012,Sim,25458.266736000012
7806,"2023-03-15",141,9,40884.2,66337.88096699999,-25453.680966999993,Sim,25453.680966999993
1446,"2024-07-02",22,15,562203.35,587656.04127,-25452.69127000007,Sim,25452.69127000007
2233,"2024-09-04",19,14,218550.35,244002.34537,-25451.99536999999,Sim,25451.99536999999
8617,"2024-06-21",148,11,50008.95,75459.48344000001,-25450.533440000014,Sim,25450.533440000014
7548,"2023-01-18",4,12,40583.0,66032.434812,-25449.434812000007,Sim,25449.434812000007
2304,"2024-12-04",32,12,142528.5,167974.877292,-25446.37729199999,Sim,25446.37729199999
7254,"2024-10-30",36,13,293818.0,319258.852614,-25440.852613999974,Sim,25440.852613999974
3150,"2023-05-15",48,3,44209.0,69646.07480100001,-25437.07480100001,Sim,25437.07480100001
4845,"2024-11-26",47,6,36738.0,62160.524820000006,-25422.524820000006,Sim,25422.524820000006
4853,"2023-10-06",28,7,99810.0,125230.784784,-25420.784784000003,Sim,25420.784784000003
1481,"2023-07-13",44,4,41065.65,66485.937064,-25420.287063999996,Sim,25420.287063999996
9481,"2024-08-15",65,14,357808.0,383219.5887239999,-25411.588723999914,Sim,25411.588723999914
1376,"2024-06-28",92,6,533125.0,558535.035798,-25410.035798000055,Sim,25410.035798000055
7524,"2024-06-20",121,13,45624.7,71033.080326,-25408.380326,Sim,25408.380326
1201,"2023-06-12",50,7,74985.4,100393.366976,-25407.96697600001,Sim,25407.96697600001
1545,"2023-04-24",18,3,75731.15,101138.44369500001,-25407.293695000015,Sim,25407.293695000015
5294,"2023-05-15",11,3,103261.2,128665.13103300001,-25403.931033000015,Sim,25403.931033000015
8048,"2024-08-15",4,11,35340.95,60742.50976199999,-25401.55976199999,Sim,25401.55976199999
8868,"2024-02-23",45,8,79230.0,104627.2788,-25397.2788,Sim,25397.2788
5445,"2024-10-22",47,11,67353.0,92746.42014,-25393.420140000002,Sim,25393.420140000002
9704,"2024-10-07",128,13,60459.0,85852.13351,-25393.13351,Sim,25393.13351
9415,"2024-03-14",119,14,43301.95,68692.77968,-25390.82968000001,Sim,25390.82968000001
4584,"2024-12-30",140,8,23823.15,49212.932712,-25389.782712,Sim,25389.782712
6079,"2024-11-19",147,12,34542.95,59928.226092000004,-25385.276092000007,Sim,25385.276092000007
5864,"2023-09-19",129,15,48993.0,74377.31137499999,-25384.31137499999,Sim,25384.31137499999
5987,"2024-06-11",34,10,49175.0,74558.39676,-25383.396760000003,Sim,25383.396760000003
7296,"2024-04-25",67,1,81499.55,106877.494937,-25377.944936999993,Sim,25377.944936999993
3716,"2024-07-22",84,4,173696.0,199066.637472,-25370.637472000002,Sim,25370.637472000002
3613,"2024-08-20",148,7,31824.05,57178.89275,-25354.84275,Sim,25354.84275
3916,"2023-04-10",4,12,40583.0,65935.154712,-25352.154712000003,Sim,25352.154712000003
9177,"2024-10-10",18,9,239152.0,264503.35521,-25351.35521000001,Sim,25351.35521000001
4705,"2023-08-09",60,4,413253.8,438601.51268,-25347.712679999997,Sim,25347.712679999997
2906,"2024-05-16",70,2,68711.0,94056.8658,-25345.8658,Sim,25345.8658
9268,"2024-09-09",1,6,198735.0,224066.67638400002,-25331.67638400002,Sim,25331.67638400002
1481,"2023-07-13",44,4,41065.65,66394.472712,-25328.822712,Sim,25328.822712
2666,"2024-09-30",15,3,83699.0,109010.59705200001,-25311.597052000012,Sim,25311.597052000012
3046,"2024-07-04",97,8,1028546.95,1053854.663072,-25307.71307200007,Sim,25307.71307200007
8760,"2023-05-09",47,9,55107.0,80405.105139,-25298.105139000007,Sim,25298.105139000007
7221,"2023-12-26",88,13,596955.3,622250.9342400001,-25295.634240000043,Sim,25295.634240000043
192,"2024-01-26",148,9,40916.5,66208.21875,-25291.71875,Sim,25291.71875
3150,"2023-05-15",48,3,44209.0,69498.91311,-25289.913109999994,Sim,25289.913109999994
8192,"2024-12-30",76,1,140788.1,166076.309463,-25288.209463000007,Sim,25288.209463000007
3720,"2024-07-10",80,2,245525.6,270812.34236999997,-25286.742369999964,Sim,25286.742369999964
4338,"2023-01-13",18,15,378657.65,403933.20690000005,-25275.556900000025,Sim,25275.556900000025
325,"2024-08-13",130,8,31495.35,56768.40700000001,-25273.057000000008,Sim,25273.057000000008
1417,"2023-11-17",129,15,46543.35,71813.89188000001,-25270.54188000001,Sim,25270.54188000001
3083,"2023-10-20",84,14,607934.0,633197.897472,-25263.897471999982,Sim,25263.897471999982
4404,"2024-11-29",130,9,35432.15,60692.390999999996,-25260.240999999995,Sim,25260.240999999995
1917,"2024-10-29",36,9,193242.35,218497.76028,-25255.410279999982,Sim,25255.410279999982
5967,"2023-08-30",94,2,81502.0,106751.97995000001,-25249.979950000008,Sim,25249.979950000008
9037,"2024-11-08",17,3,40010.2,65252.63592000001,-25242.43592000001,Sim,25242.43592000001
3611,"2023-05-24",48,5,69997.9,95230.52364,-25232.623640000005,Sim,25232.623640000005
3319,"2023-10-13",89,11,822186.05,847413.950625,-25227.90062500001,Sim,25227.90062500001
6894,"2023-09-14",29,9,312163.35,337389.436917,-25226.086917000008,Sim,25226.086917000008
2120,"2023-09-13",4,12,38553.85,63778.130628,-25224.280628,Sim,25224.280628
6852,"2024-09-13",147,13,37421.45,62644.35032699999,-25222.900326999996,Sim,25222.900326999996
9918,"2024-07-02",40,2,26949.6,52171.405208000004,-25221.805208000005,Sim,25221.805208000005
1972,"2024-04-17",21,4,33191.1,58412.898196,-25221.798196000003,Sim,25221.798196000003
2860,"2023-02-03",37,11,63407.75,88626.14837999998,-25218.398379999984,Sim,25218.398379999984
4401,"2023-03-20",67,13,1115258.0,1140472.5031829998,-25214.50318299979,Sim,25214.50318299979
4978,"2023-01-16",94,11,425846.05,451056.2924450001,-25210.242445000098,Sim,25210.242445000098
8862,"2023-07-05",17,4,56155.0,81362.78314800002,-25207.783148000017,Sim,25207.783148000017
1832,"2023-01-03",56,1,42989.0,68194.205403,-25205.205403,Sim,25205.205403
5635,"2023-03-10",141,11,49970.0,75164.02799399999,-25194.02799399999,Sim,25194.02799399999
7936,"2024-05-22",68,5,317761.7,342948.98539,-25187.285389999975,Sim,25187.285389999975
2753,"2023-03-14",78,5,578367.6,603551.6402400001,-25184.04024000012,Sim,25184.04024000012
2984,"2024-12-05",121,14,49134.0,74317.136656,-25183.136656000002,Sim,25183.136656000002
3274,"2024-08-21",16,13,370574.1,395756.45576999994,-25182.355769999966,Sim,25182.355769999966
9975,"2023-01-03",8,15,71023.9,96204.95603999999,-25181.056039999996,Sim,25181.056039999996
5725,"2023-11-28",46,10,47346.1,72525.95805,-25179.858050000003,Sim,25179.858050000003
6706,"2023-01-27",34,11,54093.0,79267.339965,-25174.339965000006,Sim,25174.339965000006
3234,"2024-06-17",62,4,408888.0,434058.94312000007,-25170.94312000007,Sim,25170.94312000007
6797,"2024-09-17",5,11,260359.0,285527.80971,-25168.80971,Sim,25168.80971
6432,"2024-08-06",82,7,361438.0,386606.467184,-25168.46718400001,Sim,25168.46718400001
7009,"2023-11-23",46,12,59805.0,84969.07294799999,-25164.072947999986,Sim,25164.072947999986
2627,"2023-05-04",27,6,99069.0,124225.80156000002,-25156.80156000002,Sim,25156.80156000002
1950,"2023-10-26",117,15,61545.0,86700.76604999999,-25155.76604999999,Sim,25155.76604999999
7911,"2024-01-11",134,10,47176.0,72325.88238000001,-25149.88238000001,Sim,25149.88238000001
6324,"2024-04-04",46,11,54821.0,79967.20636299999,-25146.20636299999,Sim,25146.20636299999
79,"2024-12-31",12,13,35440.0,60585.029739000005,-25145.029739000005,Sim,25145.029739000005
5097,"2024-07-11",93,8,803816.0,828960.8831999999,-25144.883199999924,Sim,25144.883199999924
997,"2024-10-17",95,15,1047121.0,1072265.60883,-25144.60883000004,Sim,25144.60883000004
2306,"2024-07-10",11,1,36232.0,61376.345298,-25144.345298,Sim,25144.345298
682,"2024-09-10",18,2,53145.0,78288.804308,-25143.804308000006,Sim,25143.804308000006
8348,"2023-05-25",35,15,165083.0,190224.19754999998,-25141.197549999983,Sim,25141.197549999983
1757,"2024-08-26",47,12,73476.0,98613.29170799999,-25137.29170799999,Sim,25137.29170799999
1404,"2023-03-30",148,15,71783.0,96920.03265,-25137.032649999994,Sim,25137.032649999994
6978,"2024-07-12",15,12,318057.15,343193.093388,-25135.943387999956,Sim,25135.943387999956
4452,"2024-11-28",92,3,266562.0,291686.842062,-25124.84206200001,Sim,25124.84206200001
12,"2024-07-29",48,13,191573.0,216695.35141799998,-25122.351417999977,Sim,25122.351417999977
5679,"2023-11-09",148,15,68193.85,93314.963805,-25121.113805,Sim,25121.113805
3081,"2023-04-14",99,7,713323.65,738443.4154649999,-25119.76546499983,Sim,25119.76546499983
9547,"2024-05-13",137,11,35378.0,60496.65463600001,-25118.654636000007,Sim,25118.654636000007
198,"2023-11-14",106,10,43849.0,68966.32894,-25117.328940000007,Sim,25117.328940000007
7424,"2024-07-22",11,14,507247.0,532362.8591679999,-25115.859167999937,Sim,25115.859167999937
3478,"2023-01-19",29,7,255572.0,280677.646704,-25105.646704000013,Sim,25105.646704000013
7526,"2024-07-17",129,12,39195.0,64297.168320000004,-25102.168320000004,Sim,25102.168320000004
324,"2023-04-17",21,5,43673.0,68774.510705,-25101.510704999993,Sim,25101.510704999993
163,"2023-03-09",70,7,228463.6,253562.935038,-25099.33503799999,Sim,25099.33503799999
